X,CH1,CH2,Start,Increment,
0,-7.20e+00,-1.36e-01,
1,-7.36e+00,-1.28e-01,
2,-7.28e+00,-1.32e-01,
3,-7.20e+00,-1.36e-01,
4,-7.20e+00,-1.32e-01,
5,-7.36e+00,-1.40e-01,
6,-7.20e+00,-1.32e-01,
7,-7.36e+00,-1.40e-01,
8,-7.20e+00,-1.40e-01,
9,-7.36e+00,-1.32e-01,
10,-7.20e+00,-1.40e-01,
11,-7.36e+00,-1.32e-01,
12,-7.20e+00,-1.32e-01,
13,-7.36e+00,-1.40e-01,
14,-7.20e+00,-1.32e-01,
15,-7.36e+00,-1.36e-01,
16,-7.20e+00,-1.36e-01,
17,-7.36e+00,-1.28e-01,
18,-7.20e+00,-1.28e-01,
19,-7.36e+00,-1.36e-01,
20,-7.20e+00,-1.36e-01,
21,-7.36e+00,-1.28e-01,
22,-7.20e+00,-1.28e-01,
23,-7.36e+00,-1.36e-01,
24,-7.20e+00,-1.32e-01,
25,-7.36e+00,-1.28e-01,
26,-7.20e+00,-1.32e-01,
27,-7.36e+00,-1.28e-01,
28,-7.20e+00,-1.32e-01,
29,-7.36e+00,-1.28e-01,
30,-7.20e+00,-1.28e-01,
31,-7.36e+00,-1.36e-01,
32,-7.36e+00,-1.28e-01,
33,-7.20e+00,-1.36e-01,
34,-7.20e+00,-1.28e-01,
35,-7.36e+00,-1.36e-01,
36,-7.20e+00,-1.32e-01,
37,-7.36e+00,-1.28e-01,
38,-7.20e+00,-1.28e-01,
39,-7.36e+00,-1.36e-01,
40,-7.28e+00,-1.32e-01,
41,-7.20e+00,-1.36e-01,
42,-7.20e+00,-1.32e-01,
43,-7.36e+00,-1.40e-01,
44,-7.20e+00,-1.32e-01,
45,-7.36e+00,-1.40e-01,
46,-7.20e+00,-1.40e-01,
47,-7.36e+00,-1.32e-01,
48,-7.36e+00,-1.32e-01,
49,-7.20e+00,-1.40e-01,
50,-7.20e+00,-1.40e-01,
51,-7.36e+00,-1.32e-01,
52,-7.36e+00,-1.32e-01,
53,-7.20e+00,-1.40e-01,
54,-7.20e+00,-1.32e-01,
55,-7.36e+00,-1.40e-01,
56,-7.20e+00,-1.36e-01,
57,-7.36e+00,-1.32e-01,
58,-7.20e+00,-1.36e-01,
59,-7.36e+00,-1.28e-01,
60,-7.28e+00,-1.28e-01,
61,-7.20e+00,-1.36e-01,
62,-7.20e+00,-1.28e-01,
63,-7.36e+00,-1.36e-01,
64,-7.20e+00,-1.36e-01,
65,-7.36e+00,-1.28e-01,
66,-7.20e+00,-1.36e-01,
67,-7.36e+00,-1.28e-01,
68,-7.36e+00,-1.28e-01,
69,-7.20e+00,-1.36e-01,
70,-7.20e+00,-1.36e-01,
71,-7.36e+00,-1.28e-01,
72,-7.20e+00,-1.36e-01,
73,-7.36e+00,-1.28e-01,
74,-7.20e+00,-1.28e-01,
75,-7.36e+00,-1.36e-01,
76,-7.20e+00,-1.28e-01,
77,-7.36e+00,-1.36e-01,
78,-7.28e+00,-1.36e-01,
79,-7.20e+00,-1.28e-01,
80,-7.28e+00,-1.32e-01,
81,-7.20e+00,-1.40e-01,
82,-7.20e+00,-1.40e-01,
83,-7.36e+00,-1.32e-01,
84,-7.36e+00,-1.32e-01,
85,-7.20e+00,-1.40e-01,
86,-7.20e+00,-1.32e-01,
87,-7.36e+00,-1.40e-01,
88,-7.20e+00,-1.32e-01,
89,-7.36e+00,-1.40e-01,
90,-7.20e+00,-1.32e-01,
91,-7.36e+00,-1.40e-01,
92,-7.36e+00,-1.32e-01,
93,-7.20e+00,-1.40e-01,
94,-7.36e+00,-1.32e-01,
95,-7.20e+00,-1.40e-01,
96,-7.20e+00,-1.40e-01,
97,-7.36e+00,-1.32e-01,
98,-7.28e+00,-1.32e-01,
99,-7.20e+00,-1.36e-01,
100,-7.20e+00,-1.36e-01,
101,-7.36e+00,-1.28e-01,
102,-7.20e+00,-1.28e-01,
103,-7.36e+00,-1.36e-01,
104,-7.20e+00,-1.28e-01,
105,-7.36e+00,-1.36e-01,
106,-7.36e+00,-1.28e-01,
107,-7.20e+00,-1.36e-01,
108,-7.20e+00,-1.36e-01,
109,-7.36e+00,-1.28e-01,
110,-7.20e+00,-1.36e-01,
111,-7.36e+00,-1.28e-01,
112,-7.20e+00,-1.28e-01,
113,-7.36e+00,-1.32e-01,
114,-7.28e+00,-1.28e-01,
115,-7.20e+00,-1.36e-01,
116,-7.20e+00,-1.32e-01,
117,-7.36e+00,-1.36e-01,
118,-7.20e+00,-1.32e-01,
119,-7.36e+00,-1.40e-01,
120,-7.20e+00,-1.40e-01,
121,-7.36e+00,-1.32e-01,
122,-7.20e+00,-1.40e-01,
123,-7.36e+00,-1.32e-01,
124,-7.20e+00,-1.32e-01,
125,-7.36e+00,-1.40e-01,
