-416.553657507	0	0
-411.553657507	0	0
-406.553657507	0	0
-401.553657507	0	0
-396.553657507	0	0
-391.553657507	1	3.91466e-05
-386.553657507	0	0
-381.553657507	0	0
-376.553657507	0	0
-371.553657507	0	0
-366.553657507	0	0
-361.553657507	0	0
-356.553657507	0	0
-351.553657507	0	0
-346.553657507	0	0
-341.553657507	0	0
-336.553657507	0	0
-331.553657507	0	0
-326.553657507	0	0
-321.553657507	0	0
-316.553657507	0	0
-311.553657507	0	0
-306.553657507	0	0
-301.553657507	0	0
-296.553657507	0	0
-291.553657507	0	0
-286.553657507	0	0
-281.553657507	0	0
-276.553657507	0	0
-271.553657507	1	3.91466e-05
-266.553657507	0	0
-261.553657507	0	0
-256.553657507	0	0
-251.553657507	1	3.91466e-05
-246.553657507	0	0
-241.553657507	0	0
-236.553657507	1	3.91466e-05
-231.553657507	0	0
-226.553657507	0	0
-221.553657507	0	0
-216.553657507	1	3.91466e-05
-211.553657507	0	0
-206.553657507	0	0
-201.553657507	2	7.82932e-05
-196.553657507	5	0.000195733
-191.553657507	2	7.82932e-05
-186.553657507	4	0.000156586
-181.553657507	4	0.000156586
-176.553657507	0	0
-171.553657507	3	0.00011744
-166.553657507	1	3.91466e-05
-161.553657507	4	0.000156586
-156.553657507	3	0.00011744
-151.553657507	1	3.91466e-05
-146.553657507	1	3.91466e-05
-141.553657507	3	0.00011744
-136.553657507	2	7.82932e-05
-131.553657507	4	0.000156586
-126.553657507	2	7.82932e-05
-121.553657507	10	0.000391466
-116.553657507	7	0.000274026
-111.553657507	15	0.000587199
-106.553657507	21	0.000822079
-101.553657507	40	0.00156586
-96.5536575068	38	0.00148757
-91.5536575068	57	0.00223136
-86.5536575068	42	0.00164416
-81.5536575068	58	0.0022705
-76.5536575068	24	0.000939518
-71.5536575068	28	0.0010961
-66.5536575068	27	0.00105696
-61.5536575068	34	0.00133098
-56.5536575068	20	0.000782932
-51.5536575068	17	0.000665492
-46.5536575068	17	0.000665492
-41.5536575068	21	0.000822079
-36.5536575068	34	0.00133098
-31.5536575068	52	0.00203562
-26.5536575068	56	0.00219221
-21.5536575068	76	0.00297514
-16.5536575068	67	0.00262282
-11.5536575068	131	0.00512821
-6.55365750682	116	0.00454101
-1.55365750682	152	0.00595028
3.44634249318	128	0.00501077
8.44634249318	101	0.00395381
13.4463424932	46	0.00180074
18.4463424932	38	0.00148757
23.4463424932	16	0.000626346
28.4463424932	30	0.0011744
33.4463424932	12	0.000469759
38.4463424932	73	0.0028577
43.4463424932	82	0.00321002
48.4463424932	93	0.00364063
53.4463424932	154	0.00602858
58.4463424932	290	0.0113525
63.4463424932	260	0.0101781
68.4463424932	176	0.0068898
73.4463424932	96	0.00375807
78.4463424932	110	0.00430613
83.4463424932	93	0.00364063
88.4463424932	121	0.00473674
93.4463424932	96	0.00375807
98.4463424932	100	0.00391466
103.446342493	77	0.00301429
108.446342493	71	0.00277941
113.446342493	73	0.0028577
118.446342493	75	0.002936
123.446342493	44	0.00172245
128.446342493	76	0.00297514
133.446342493	150	0.00587199
138.446342493	30	0.0011744
143.446342493	68	0.00266197
148.446342493	41	0.00160501
153.446342493	159	0.00622431
158.446342493	1	3.91466e-05
163.446342493	11	0.000430613
168.446342493	19	0.000743785
173.446342493	54	0.00211392
178.446342493	23	0.000900372
183.446342493	24	0.000939518
188.446342493	35	0.00137013
193.446342493	34	0.00133098
198.446342493	47	0.00183989
203.446342493	55	0.00215306
208.446342493	49	0.00191818
213.446342493	28	0.0010961
218.446342493	45	0.0017616
223.446342493	66	0.00258368
228.446342493	57	0.00223136
233.446342493	51	0.00199648
238.446342493	46	0.00180074
243.446342493	24	0.000939518
248.446342493	25	0.000978665
253.446342493	24	0.000939518
258.446342493	33	0.00129184
263.446342493	28	0.0010961
268.446342493	25	0.000978665
273.446342493	15	0.000587199
278.446342493	14	0.000548052
283.446342493	11	0.000430613
288.446342493	10	0.000391466
293.446342493	17	0.000665492
298.446342493	10	0.000391466
303.446342493	3	0.00011744
308.446342493	7	0.000274026
313.446342493	5	0.000195733
318.446342493	3	0.00011744
323.446342493	4	0.000156586
328.446342493	2	7.82932e-05
333.446342493	5	0.000195733
338.446342493	2	7.82932e-05
343.446342493	1	3.91466e-05
348.446342493	1	3.91466e-05
353.446342493	2	7.82932e-05
358.446342493	0	0
363.446342493	0	0
368.446342493	0	0
373.446342493	0	0
378.446342493	1	3.91466e-05
383.446342493	0	0
388.446342493	0	0
393.446342493	1	3.91466e-05
398.446342493	1	3.91466e-05
403.446342493	2	7.82932e-05
408.446342493	0	0
413.446342493	1	3.91466e-05
418.446342493	0	0
423.446342493	0	0
428.446342493	0	0
433.446342493	0	0
438.446342493	0	0
443.446342493	0	0
448.446342493	0	0
453.446342493	0	0
458.446342493	0	0
463.446342493	0	0
468.446342493	0	0
473.446342493	0	0
478.446342493	0	0
483.446342493	0	0
488.446342493	0	0
493.446342493	0	0
